gene,value
SNX7,-0.41739171743392944
SOCS2,-0.5450278520584106
SORBS3,-0.01712806522846222
SOX2,-0.37640857696533203
SOX4,-0.20339582860469818
SPAG4,0.6090368628501892
SPAG7,0.6145293712615967
SPDEF,-0.5532470941543579
SPEN,0.06764999032020569
SPP1,0.6501920223236084
SPR,0.12230109423398972
SPRED2,-0.43056198954582214
SPTAN1,0.6505662202835083
SPTLC2,0.8078129291534424
SQRDL,0.21718427538871765
SQSTM1,-0.12582479417324066
SRC,0.11440566182136536
SSBP2,-0.0474604070186615
ST3GAL5,0.5419391393661499
ST6GALNAC2,-0.18315458297729492
ST7,0.24485056102275848
STAMBP,0.17195573449134827
STAP2,1.573307991027832
STAT1,0.8994618058204651
STAT3,0.27779245376586914
STAT5B,0.01487472653388977
STK10,-0.7236874103546143
STK25,0.2576534152030945
STMN1,0.4917603135108948
STUB1,-0.6952806711196899
STX1A,0.7539888024330139
STX4,0.7579760551452637
STXBP1,-0.3453397750854492
STXBP2,0.29118484258651733
SUPV3L1,0.6765143871307373
SUV39H1,0.8792226910591125
SUZ12,-0.23850104212760925
SYK,-0.18957456946372986
SYNE2,-0.06041405349969864
SYNGR3,1.9236507415771484
SYPL1,1.172499179840088
TARBP1,0.7059553265571594
TATDN2,0.9433434009552002
TBC1D31,0.5977198481559753
TBC1D9B,-1.136976718902588
TBP,2.4962425231933594
TBPL1,-0.5256585478782654
TBX2,-0.08891652524471283
TBXA2R,-0.49821487069129944
TCEA2,0.13725797832012177
TCEAL4,0.007744502276182175
TCERG1,0.3344166874885559
TCFL5,-0.8322582840919495
TCTA,-0.19391858577728271
TCTN1,-0.4877224564552307
TERF2IP,-0.2770135998725891
TERT,-1.119320273399353
TES,-0.6578913331031799
TESK1,-0.27185091376304626
TEX10,-0.2495308369398117
TFAP2A,-0.5319404602050781
TFDP1,0.35894203186035156
TGFB3,-0.5344710350036621
TGFBR2,0.41740748286247253
THAP11,0.4584188461303711
TIAM1,0.49686071276664734
TICAM1,-0.39159971475601196
TIMELESS,0.9254491329193115
TIMM17B,0.5527122616767883
TIMM22,-0.7779934406280518
TIMM9,0.49714261293411255
TIMP2,-0.7300262451171875
TIPARP,0.5928766131401062
TJP1,0.36957913637161255
TLE1,0.7713297605514526
TLK2,1.2537972927093506
TLR4,0.30189549922943115
TM9SF2,-0.2926655113697052
TM9SF3,0.8885385990142822
TMCO1,0.0958573967218399
TMED10,0.22503820061683655
TMEM109,0.871891438961029
TMEM110,-0.21809768676757812
TMEM2,0.33432862162590027
TMEM5,-0.398351788520813
TMEM50A,-0.8777291774749756
TMEM97,0.33492404222488403
TNFRSF21,-0.49953585863113403
TNIP1,0.04898218810558319
TOMM34,-0.2035817801952362
TOMM70A,0.3725253939628601
TOP2A,0.479403555393219
TOPBP1,0.055474549531936646
TOR1A,0.1928563416004181
TP53,-0.3994677662849426
TP53BP1,0.4517446756362915
TP53BP2,-0.8605698347091675
TPD52L2,-0.40379035472869873
TPM1,0.1020650714635849
TRAK2,-0.6750125288963318
TRAM2,-0.8148981332778931
TRAP1,0.6652473211288452
TRAPPC3,0.06598754227161407
TRAPPC6A,-0.6081576347351074
TRIB1,-0.5851964354515076
TRIB3,0.14100417494773865
TRIM13,-0.6580634713172913
TRIM2,-0.07270997017621994
TSC22D3,0.3476991057395935
TSEN2,-0.900865912437439
TSKU,-0.3036014437675476
