gene	value
PIN1	0.10043066740036011
PIP4K2B	-0.3559522330760956
PKIG	-0.11333231627941132
PLA2G15	-0.1208382174372673
PLA2G4A	-0.21019813418388367
PLCB3	-0.39589524269104004
PLEKHJ1	-0.606209933757782
PLEKHM1	-0.34652626514434814
PLK1	0.022266358137130737
PLOD3	-0.31264185905456543
PLP2	-0.8420499563217163
PLS1	0.05639481544494629
PLSCR1	-0.005409538745880127
PLSCR3	1.3604073524475098
PMAIP1	0.647599458694458
PMM2	-0.4589705467224121
PNKP	0.055186040699481964
PNP	0.5024725198745728
POLB	0.20902130007743835
POLD4	0.2085404247045517
POLE2	0.7784324884414673
POLG2	0.9050706028938293
POLR1C	-0.22215276956558228
POLR2I	0.3508104085922241
POLR2K	-0.4676738679409027
POP4	-0.08620160818099976
PPARD	-0.06256955862045288
PPARG	-0.28476929664611816
PPIC	-0.01142747700214386
PPIE	0.4950351119041443
PPOX	-0.3423440754413605
PPP1R13B	0.21376866102218628
PPP2R3C	0.7643963098526001
PPP2R5A	-0.09563141316175461
PPP2R5E	-0.4684898257255554
PRAF2	0.6317694187164307
PRCP	-0.14914759993553162
PRKACA	-0.07025927305221558
PRKAG2	0.24518811702728271
PRKCD	-0.23599223792552948
PRKCH	-0.7569514513015747
PRKCQ	2.4552102088928223
PRKX	-0.00885269045829773
PROS1	0.6385798454284668
PRPF4	-0.22997312247753143
PRR15L	0.12084658443927765
PRR7	0.14371557533740997
PRSS23	0.3709630072116852
PRUNE	0.3143157958984375
PSIP1	0.07107744365930557
PSMB10	0.6464077234268188
PSMB8	0.7545878887176514
PSMD10	0.5876689553260803
PSMD2	0.2765328586101532
PSMD4	0.31048285961151123
PSMD9	0.10438267886638641
PSME1	0.17173947393894196
PSME2	0.2386055737733841
PSMF1	-0.0958375632762909
PSMG1	-0.20235517621040344
PSRC1	-0.40625593066215515
PTGS2	-0.08883804082870483
PTK2	0.21970294415950775
PTK2B	-0.8539378643035889
PTPN1	-0.5869116187095642
PTPN12	0.20318612456321716
PTPN6	-0.31118372082710266
PTPRC	-0.3202316164970398
PTPRF	-0.46589747071266174
PTPRK	-0.13072273135185242
PUF60	0.11541543900966644
PWP1	1.544074535369873
PXMP2	2.3100743293762207
PXN	-0.01663413643836975
PYCR1	0.1981666088104248
PYGL	-0.29651927947998047
RAB11FIP2	0.2235221415758133
RAB21	0.039711982011795044
RAB27A	-0.6076809167861938
RAB31	0.5440147519111633
RAB4A	-0.2875494956970215
RAC2	1.1332565546035767
RAD51C	-0.5601913928985596
RAD9A	-0.8347627520561218
RAE1	0.5839139819145203
RAI14	-0.9916669726371765
RALA	0.23091647028923035
RALB	0.4835851788520813
RALGDS	0.33944883942604065
RAP1GAP	-0.078383669257164
RASA1	0.8354250192642212
RB1	0.3204811215400696
RBKS	0.6070903539657593
RBM15B	-0.18092599511146545
RBM34	0.1083298847079277
RBM6	-0.4898742437362671
REEP5	-0.6443662047386169
RELB	-0.10117878764867783
RFC2	0.722054660320282
RFC5	0.23175129294395447
RFNG	0.01401260495185852
RFX5	0.3270583748817444
RGS2	0.5340442657470703
RHEB	0.34075987339019775
